pvsnr,vsnr,vm,aktiv,spartek,vtr_dau,vtrweg,STORNGRD,gesbeitr,SDANZAHL,SCHAGESA,KOSTGESA,KOSTGEKA,kosten_verw,kosten_prov,plz,alter,SDBEITR5,HSN,KILOMETERSTAND,end_year,end_month,end_day,beg_year,beg_month,beg_day,gfeld_c,ort_id,anr_no,gender_id,plz_id,Customer_beg_year,Electric,car_model
96530185,96530185-002,00 000 1357,0,3,1.011,4,,"36,48",0.0,"0,00","0,00","0,00","12,53","7,95",21720,52.0,"102,30",8004.0,182.505,2024.0,10.0,26.0,2022,1,19,70270,8045,71295,1,5718,2015.0,1,567
26093931,26093931-002,00 000 1769,1,2,820.0,2,,"34,41",0.0,"0,00","0,00","0,00","7,93","7,31",67691,998.0,"68,23",381.0,,,,,2023,1,1,70270,5476,71295,1,5679,2023.0,1,200
26171114,26171114-001,00 000 9420,1,1,759.0,2,,"541,31",0.0,"0,00","0,00","0,00","78,72","87,58",84177,60.0,"784,91",1128.0,,,,,2023,3,3,70270,5365,71295,1,7991,2023.0,1,803
6023000,06023000-012,00 000 1755,1,2,30.0,1,,39.3,0.0,0,0,0,0.57,0.28,25596,57.0,"3,28",64.0,,,,,2025,3,1,70270,211,71295,1,136,1983.0,1,0
25133216,25133216-002,00 000 1357,0,3,365.0,4,,"170,15",0.0,"0,00","0,00","0,00","20,79","13,51",81373,31.0,"170,15",1313.0,73.0,2024.0,1.0,1.0,2023,1,1,70270,1041,71295,1,12597,2019.0,1,4145
97286726,97286726-001,00 000 9240,1,2,1.162,2,,"120,38",0.0,"0,00","0,00","0,00","33,54","30,70",96523,67.0,"284,73",603.0,9.0,,,,2022,1,24,70270,4927,71295,1,5120,2014.0,1,928
27166968,27166968-001,00 000 7104,1,2,89.0,2,,538.29,0.0,0,0,0,15.39,14.94,64401,56.0,"134,57",8566.0,184.0,,,,2025,1,1,70270,4871,71295,1,9363,2025.0,1,148
26974512,26974512-001,00 000 8455,1,3,266.0,2,,"198,89",0.0,"0,00","0,00","0,00","16,82","17,47",53424,72.0,"166,94",588.0,253.426,,,,2024,7,8,70270,3047,71295,1,2893,2024.0,1,980
9220958,09220958-003,00 000 0928,0,2,191.0,1,36.0,"88,57",0.0,"0,00","0,00","0,00","13,76","6,70",23883,999.0,"79,29",710.0,94.43,2024.0,10.0,31.0,2024,4,23,70270,1047,1515,5,128,1977.0,1,542
26283698,26283698-001,00 000 1357,1,2,592.0,4,,"407,64",0.0,"0,00","0,00","0,00","73,29","49,01",93176,28.0,"632,61",8306.0,131.0,,,,2023,8,17,70270,4502,71295,1,4616,2023.0,1,188
25575122,25575122-002,00 000 1614,0,2,40.0,1,36.0,"653,59",0.0,"0,00","0,00","0,00","12,29","5,98",24594,28.0,"70,81",588.0,268.0,2024.0,9.0,10.0,2024,8,1,70270,376,71296,2,8151,2021.0,1,341
26926060,26926060-001,12 277 8001,0,1,0.0,2,42.0,"980,86",0.0,"0,00","0,00","0,00","0,00","0,00",82178,37.0,"0,00",5.0,5.0,2024.0,5.0,21.0,2024,5,21,70270,2441,71296,2,2176,2024.0,1,1524
26318491,26318491-001,00 000 9240,0,1,460.0,2,998.0,"0,00",0.0,"0,00","0,00","0,00","137,82","150,59",14641,25.0,"1.360,83",5.0,,2024.0,12.0,31.0,2023,9,28,70270,2796,71295,1,1132,2023.0,1,3662
24716167,24716167-002,00 000 9712,1,2,706.0,2,,"34,49",0.0,"0,00","0,00","0,00","6,93","6,43",53919,62.0,"60,05",7801.0,,,,,2023,4,25,70270,1831,71295,1,1505,2017.0,1,410
26038846,26038846-001,00 000 6144,0,3,73.0,2,36.0,"34,34",0.0,"0,00","0,00","0,00","0,80","0,75",25596,48.0,"7,06",35.0,196.0,2023.0,3.0,15.0,2023,1,1,70270,172,71295,1,8727,2023.0,1,488
26053775,26053775-001,00 000 4506,0,3,783.0,2,36.0,"86,46",0.0,"0,00","0,00","0,00","16,16","15,68",41063,29.0,"149,79",8004.0,66.964,2025.0,1.0,14.0,2022,11,23,70270,775,71295,1,2821,2022.0,1,895
26469005,26469005-001,00 000 3981,1,2,455.0,2,,"315,82",0.0,"0,00","0,00","0,00","40,34","38,45",63500,59.0,"360,03",5.0,164.0,,,,2024,1,1,70270,1835,71296,2,1509,2024.0,1,1325
26900900,26900900-001,00 000 1357,1,1,340.0,4,,"628,74",0.0,"0,00","0,00","0,00","67,26","45,52",75172,32.0,"586,83",5.0,188.0,,,,2024,4,25,70270,3120,71295,1,10092,2024.0,1,94
24065552,24065552-003,00 000 9240,0,3,507.0,2,36.0,"17,07",0.0,"0,00","0,00","0,00","2,78","2,67",84177,54.0,"25,52",5.0,,2024.0,8.0,9.0,2023,3,21,70270,5365,71295,1,5568,2014.0,1,628
26374200,26374200-007,46 050 8004,1,2,578.0,2,,"376,45",0.0,"0,00","0,00","0,00","61,16","57,38",25355,37.0,"536,62",603.0,,,,,2023,8,31,70269,456,71295,1,205,2023.0,1,825
26186740,26186740-001,00 000 1357,1,2,733.0,4,,"276,40",0.0,"0,00","0,00","0,00","58,31","38,84",74369,40.0,"498,29",710.0,155.85,,,,2023,3,29,70270,7469,71295,1,10460,2023.0,1,860
25765741,25765741-001,00 000 9240,0,2,550.0,2,36.0,"135,88",0.0,"0,00","0,00","0,00","24,93","22,21",78713,67.0,"204,25",35.0,91.0,2023.0,7.0,5.0,2022,1,1,70270,2647,71295,1,9881,2022.0,1,988
27225911,27225911-001,00 000 1394,1,2,30.0,4,,19.7,0.0,0,0,0,0.21,0.12,91126,26.0,"1,64",2115.0,,,,,2025,3,1,70270,1615,71295,1,1265,2025.0,1,0
26514036,26514036-001,00 000 1357,0,3,366.0,4,,"127,13",0.0,"0,00","0,00","0,00","14,06","9,97",44652,69.0,"127,13",588.0,123.0,2025.0,1.0,1.0,2024,1,1,70270,2371,71296,2,2087,2024.0,1,930
24528460,24528460-011,00 000 1729,1,3,395.0,1,,"139,02",0.0,"0,00","0,00","0,00","28,94","12,89",25524,42.0,"151,39",7101.0,,,,,2024,3,1,70271,213,71295,1,168,2017.0,1,747
26082029,26082029-001,00 000 3925,1,1,820.0,2,,"195,77",0.0,"0,00","0,00","0,00","37,72","41,20",33428,51.0,"368,65",7593.0,144.0,,,,2023,1,1,70270,1650,71295,1,664,2023.0,1,834
26959075,26959075-001,00 000 1357,1,2,273.0,4,,"281,22",0.0,"0,00","0,00","0,00","24,27","16,04",26389,41.0,"209,36",603.0,156.0,,,,2024,7,1,70270,1202,71296,2,850,2024.0,1,33
26095838,26095838-001,00 000 1357,0,2,276.0,4,,"1.096,56",0.0,"0,00","0,00","0,00","101,99","65,85",41179,27.0,"828,52",5.0,234.0,2023.0,9.0,10.0,2022,12,8,70270,775,71295,1,1433,2022.0,1,23
26076329,26076329-002,00 000 8313,0,2,748.0,2,36.0,"22,06",0.0,"0,00","0,00","0,00","4,64","4,25",26529,60.0,"39,83",7801.0,,2025.0,1.0,18.0,2023,1,1,70270,5130,71295,1,2095,2023.0,1,827
25742107,25742107-001,00 000 1362,1,1,1.185,4,,"181,14",1.0,"614,31","614,31","614,31","86,00","54,04",55116,35.0,"697,93",5.0,142.745,,,,2022,1,1,70270,2300,71295,1,4276,2022.0,1,1470
24234668,24234668-003,00 000 2598,1,2,361.0,2,,"317,99",0.0,"0,00","0,00","0,00","34,34","32,75",63743,62.0,"306,09",5.0,130.0,,,,2024,4,4,70270,2058,71295,1,2478,2015.0,1,616
25750591,25750591-002,00 000 6384,1,2,1.185,2,,"240,61",0.0,"0,00","0,00","0,00","82,01","75,03",9385,74.0,"696,77",588.0,182.0,,,,2022,1,1,70270,4295,71295,1,13615,2022.0,1,623
25824895,25824895-001,00 000 1357,0,3,365.0,4,,"37,30",0.0,"0,00","0,00","0,00","4,95","2,82",80638,67.0,"37,30",603.0,161.0,2023.0,1.0,4.0,2022,1,4,70270,1041,71296,2,14586,2022.0,1,869
27231180,26537861-001,12 281 7001,1,2,447.0,2,,"438,54",0.0,"0,00","0,00","0,00","57,29","54,59",2763,53.0,"511,31",3003.0,181.0,,,,2024,1,9,70270,1964,71296,2,14576,2024.0,1,46
26478027,26478027-001,00 000 7301,1,3,481.0,2,,"126,50",0.0,"0,00","0,00","0,00","16,22","16,62",12629,62.0,"159,24",2228.0,8.5,,,,2023,12,6,70270,572,71295,1,5847,2023.0,2,318
26543203,26543203-001,00 000 1357,1,1,412.0,4,,"336,24",0.0,"0,00","0,00","0,00","42,06","28,68",38176,49.0,"369,10",1349.0,9.0,,,,2024,2,13,70270,2337,71295,1,10942,2024.0,1,1538
26492779,26492779-001,00 000 4379,1,2,455.0,2,,"358,12",0.0,"0,00","0,00","0,00","45,13","43,01",53721,72.0,"402,68",8566.0,70.0,,,,2024,1,1,70270,2447,71295,1,2183,2024.0,1,708
26310315,26310315-001,00 000 7741,1,2,558.0,2,,"296,26",1.0,"2.952,41","2.952,41","3.357,89","48,18","45,24",87544,36.0,"423,20",1480.0,7.482,,,,2023,9,20,70270,2053,71295,1,1749,2023.0,2,835
26331928,26331928-004,00 000 6467,1,2,455.0,2,,"73,71",0.0,"0,00","0,00","0,00","10,28","9,79",72218,51.0,"91,74",,,,,,2024,1,1,70269,4727,71295,1,4885,2023.0,1,0
26020584,26020584-001,00 000 3557,1,2,820.0,2,,"143,52",0.0,"0,00","0,00","0,00","31,09","28,67",7349,56.0,"267,56",5.0,93.7,,,,2023,1,1,70270,7636,71295,1,7410,2023.0,1,1770
26274255,26274255-001,12 237 9021,1,2,606.0,2,,"175,86",0.0,"0,00","0,00","0,00","28,33","26,52",73434,55.0,"247,89",5984.0,13.105,,,,2023,8,3,70270,3999,71295,1,5027,2023.0,1,116
26425204,26425204-001,00 000 9240,1,1,455.0,2,,"409,30",0.0,"0,00","0,00","0,00","41,81","48,12",86476,25.0,"432,60",35.0,86.0,,,,2024,1,1,70270,3842,71295,1,3851,2024.0,1,1800
26937122,26937122-001,00 000 1362,0,2,129.0,4,,"225,34",0.0,"0,00","0,00","0,00","8,72","6,08",86316,56.0,"78,87",8566.0,196.0,2024.0,11.0,12.0,2024,7,6,70270,3043,71296,2,2889,2024.0,1,2036
26974529,26974529-001,00 000 1357,1,2,262.0,4,,"417,38",0.0,"0,00","0,00","0,00","34,90","23,00",28239,39.0,"300,29",603.0,264.0,,,,2024,7,12,70270,942,71296,2,2385,2024.0,1,1677
6080037,06080037-009,00 000 0714,1,2,28.0,1,,19.74,0.0,0,0,0,0.27,0.13,25884,55.0,"1,54",2115.0,,,,,2025,3,3,70270,358,71295,1,42,1989.0,1,0
26283340,26283340-001,00 000 1382,1,3,455.0,4,,"41,60",0.0,"0,00","0,00","0,00","6,47","4,46",30900,76.0,"57,35",1313.0,162.0,,,,2024,1,1,70270,476,71295,1,325,2024.0,1,412
26051843,26051843-001,00 000 8620,1,2,820.0,2,,"406,51",0.0,"0,00","0,00","0,00","91,72","84,51",45888,56.0,"788,75",8004.0,243.0,,,,2023,1,1,70270,1921,71295,1,10106,2023.0,1,319
26159686,26159686-001,00 000 1366,0,2,749.0,4,,"174,35",0.0,"0,00","0,00","0,00","33,58","22,43",65719,61.0,"287,46",8357.0,113.0,2025.0,3.0,5.0,2023,2,15,70270,1153,71296,2,9077,2012.0,1,3465
25610330,25610330-007,00 000 1383,1,1,518.0,4,,"219,83",0.0,"0,00","0,00","0,00","34,55","23,48",26441,62.0,"301,26",603.0,184.0,,,,2023,10,30,70270,1461,71296,2,1111,2016.0,1,340
26101120,26101120-001,00 000 6663,1,2,820.0,2,,"166,35",0.0,"0,00","0,00","0,00","35,18","32,58",26345,77.0,"304,29",35.0,71.0,,,,2023,1,1,70270,2726,71296,2,2530,2023.0,1,153
26523148,26523148-001,00 000 3200,1,3,455.0,2,,"169,92",0.0,"0,00","0,00","0,00","18,44","19,04",1189,60.0,"182,39",603.0,149.0,,,,2024,1,1,70270,148,71295,1,4274,2024.0,1,1978
25961391,25961391-001,00 000 2019,1,1,820.0,1,,"178,31",0.0,"0,00","0,00","0,00","55,54","32,55",25704,56.0,"317,34",35.0,79.9,,,,2023,1,1,70270,259,71295,1,155,2023.0,1,2298
27179303,27179303-001,00 000 5101,1,2,104.0,2,,"307,19",0.0,"0,00","0,00","0,00","10,18","9,84",25335,53.0,"89,30",1727.0,11.451,,,,2024,12,17,70270,442,71296,2,289,2024.0,1,638
24191911,24191911-003,00 000 2648,1,2,291.0,2,,"121,13",0.0,"0,00","0,00","0,00","11,95","11,40",65346,52.0,"106,44",3003.0,61.0,,,,2024,6,13,70270,2479,71295,1,5101,2015.0,1,1380
26108334,26108334-001,00 000 1357,0,3,69.0,4,,"105,70",0.0,"0,00","0,00","0,00","2,51","1,63",96138,39.0,"20,55",603.0,164.0,2023.0,3.0,11.0,2023,1,1,70270,3354,71295,1,3290,2023.0,1,24
26439995,26439995-001,00 000 1357,1,3,455.0,4,,"66,83",0.0,"0,00","0,00","0,00","8,12","5,56",42579,51.0,"71,64",5.0,74.0,,,,2024,1,1,70270,1092,71296,2,719,2024.0,1,1618
26935702,26935702-001,00 000 1357,1,1,304.0,4,,"241,07",0.0,"0,00","0,00","0,00","23,20","15,62",90427,68.0,"201,56",7102.0,3.996,,,,2024,5,31,70270,1377,71296,2,5233,2024.0,1,804
26211862,26211862-001,00 000 7319,1,3,697.0,2,,"169,08",1.0,"1.477,49","1.477,49","1.486,41","30,88","30,61",48624,32.0,"292,06",35.0,210.187,,,,2023,5,4,70270,2098,71295,1,1795,2023.0,1,694
26338295,26338295-001,00 000 1357,0,2,0.0,4,,"163,50",0.0,"0,00","0,00","0,00","0,00","0,00",99098,66.0,"0,00",1313.0,10.0,2023.0,12.0,23.0,2023,12,23,70270,1064,71295,1,2764,2023.0,1,1270
25868838,25868838-002,00 000 7767,1,3,265.0,2,,"40,17",0.0,"0,00","0,00","0,00","3,47","3,60",75031,54.0,"34,43",3333.0,78.5,,,,2024,7,9,70270,1423,71295,1,7851,2022.0,1,963
26890596,26890596-001,00 000 1366,0,2,320.0,4,,"19,60",0.0,"0,00","0,00","0,00","1,90","1,33",90513,46.0,"17,20",900.0,,2025.0,3.0,1.0,2024,4,15,70270,3113,71295,1,9326,2024.0,1,0
27257091,27257091-001,00 000 1362,1,2,30.0,4,,48.34,0.0,0,0,0,0.51,0.3,67346,20.0,"4,03",3118.0,,,,,2025,3,1,70270,2060,71295,1,1758,2025.0,1,0
25801417,25801417-002,00 000 6467,1,2,1.185,2,,"72,98",0.0,"0,00","0,00","0,00","24,01","21,94",97647,58.0,"203,65",517.0,,,,,2022,1,1,70270,7067,71295,1,15545,2022.0,1,3030
23749852,23749852-002,00 000 0919,1,1,551.0,1,,"401,50",0.0,"0,00","0,00","0,00","98,60","58,44",21493,36.0,"567,74",5.0,126.0,,,,2023,9,27,70270,541,71295,1,358,2014.0,1,923
23406514,23406514-005,00 000 8054,1,3,717.0,2,,"12,59",0.0,"0,00","0,00","0,00","2,59","2,51",84103,64.0,"24,05",4013.0,,,,,2023,4,14,70270,9277,71295,1,13290,2008.0,1,118
27191448,27191448-002,00 000 9240,1,3,89.0,2,,81.62,0.0,0,0,0,1.99,2.2,73550,70.0,"20,41",35.0,105.0,,,,2025,1,1,70270,5436,71295,1,12024,2025.0,1,1074
26417238,26417238-001,00 000 1357,1,2,455.0,4,,"237,99",0.0,"0,00","0,00","0,00","28,33","18,99",82140,69.0,"247,43",8004.0,19.7,,,,2024,1,1,70270,3680,71295,1,3657,2024.0,1,316
24026710,24026710-008,00 000 3068,1,2,648.0,1,,"135,29",0.0,"0,00","0,00","0,00","38,57","18,59",28259,46.0,"221,57",709.0,,,,,2023,6,22,70271,942,71295,1,748,2013.0,1,1630
25869417,25869417-001,00 000 1366,1,2,1.099,4,,"263,16",0.0,"0,00","0,00","0,00","80,04","51,37",56656,67.0,"662,15",3003.0,176.773,,,,2022,3,28,70270,8793,71296,2,12869,2022.0,1,254
26421593,26421593-001,13 065 6890,1,2,455.0,2,,"746,80",0.0,"0,00","0,00","0,00","102,54","97,68",95448,59.0,"915,41",1329.0,143.0,,,,2024,1,1,70270,1522,71295,1,1343,2024.0,1,209
26179712,26179712-003,00 000 1366,1,1,200.0,4,,"710,93",1.0,"2.696,35","2.253,83","2.253,83","46,13","30,26",71701,25.0,"392,98",5.0,170.0,,,,2024,9,12,70270,2670,71296,2,2465,2023.0,1,2270
26083751,26083751-001,00 000 9240,0,2,437.0,2,36.0,"190,51",0.0,"0,00","0,00","0,00","14,28","12,87",76756,53.0,"120,36",3003.0,176.0,2024.0,3.0,13.0,2023,1,1,70270,3140,71295,1,3013,2023.0,1,1778
24702518,24702518-151,00 000 8370,1,2,1.077,2,,"512,33",0.0,"0,00","0,00","0,00","125,12","115,35",74235,998.0,"1.072,02",1889.0,,,,,2022,4,19,70271,7587,71298,4,7383,2018.0,1,884
27227361,27227361-001,12 213 8001,1,3,30.0,2,,24.8,0.0,0,0,0,0.2,0.22,50968,34.0,"2,07",4013.0,,,,,2025,3,1,70270,1104,71295,1,2636,2025.0,1,0
23977513,23977513-005,00 000 2022,1,2,25.0,1,,71.14,0.0,0,0,0,0.86,0.42,25767,18.0,"4,94",7843.0,,,,,2025,3,6,70270,613,71295,1,93,2020.0,1,0
23487747,23487747-003,00 000 7741,1,2,417.0,2,,"265,54",0.0,"0,00","0,00","0,00","30,80","29,37",66265,58.0,"274,69",3333.0,999.0,,,,2024,2,8,70270,2590,71296,2,2360,2009.0,1,1501
25622114,25622114-002,00 000 1357,0,1,366.0,4,,"250,58",0.0,"0,00","0,00","0,00","29,28","19,78",86972,69.0,"250,58",1260.0,90.0,2024.0,6.0,17.0,2023,6,17,70270,4383,71295,1,14740,2021.0,1,232
23772035,23772035-005,00 000 6568,1,2,695.0,2,,"399,52",0.0,"0,00","0,00","0,00","95,19","87,88",22359,48.0,"820,94",603.0,183.0,,,,2023,5,6,70270,127,71295,1,496,2015.0,1,2511
22967030,22967030-017,00 000 1510,1,3,719.0,1,,"56,27",0.0,"0,00","0,00","0,00","18,31","8,05",25364,47.0,"95,65",35.0,,,,,2023,4,12,70269,214,71295,1,167,2004.0,1,1570
26230576,26230576-003,00 000 2680,1,3,552.0,2,,"136,84",0.0,"0,00","0,00","0,00","3,88","4,23",41065,45.0,"39,53",3333.0,,,,,2023,9,26,70270,775,71295,1,11736,2023.0,1,1230
26397364,26397364-001,00 000 3453,1,2,455.0,2,,"593,81",0.0,"0,00","0,00","0,00","72,53","69,14",41515,68.0,"647,10",8004.0,140.0,,,,2024,1,1,70270,926,71295,1,2152,2024.0,1,198
27058651,27058651-001,00 000 3866,1,2,187.0,2,,"165,09",0.0,"0,00","0,00","0,00","11,11","10,63",36103,66.0,"98,58",2222.0,45.639,,,,2024,9,25,70270,2172,71295,1,1870,2024.0,1,331
25926948,25926948-001,00 000 1357,1,3,992.0,4,,"103,56",0.0,"0,00","0,00","0,00","32,36","21,10",85221,57.0,"270,54",35.0,40.0,,,,2022,7,13,70270,1987,71295,1,1672,2022.0,1,44
26470866,26470866-010,00 000 5449,1,2,455.0,2,,"214,17",0.0,"0,00","0,00","0,00","28,62","27,27",22393,998.0,"255,48",1004.0,,,,,2024,1,1,70271,127,71297,3,301,2024.0,1,670
25753869,25753869-001,00 000 9240,0,2,730.0,2,31.0,"530,35",0.0,"0,00","0,00","0,00","91,32","80,99",92224,55.0,"748,26",603.0,90.0,2024.0,1.0,1.0,2022,1,1,70270,2343,71295,1,9955,2022.0,1,467
26377106,26377106-001,00 000 1357,1,3,455.0,4,,"228,31",0.0,"0,00","0,00","0,00","32,52","22,40",76149,56.0,"287,95",8566.0,224.0,,,,2024,1,1,70270,1378,71295,1,2810,2024.0,1,371
26267544,26267544-001,12 346 3001,1,3,639.0,2,,"275,63",0.0,"0,00","0,00","0,00","19,02","19,87",78199,47.0,"189,32",7107.0,89.0,,,,2023,7,1,70270,6385,71295,1,6514,2023.0,1,36
26003822,26003822-001,00 000 6813,1,2,820.0,2,,"269,98",1.0,"0,00","0,00","0,00","58,96","54,52",12163,47.0,"509,26",1313.0,124.5,,,,2023,1,1,70270,572,71296,2,7333,2023.0,1,1902
26285502,26285502-001,00 000 1832,1,2,591.0,1,,"385,61",0.0,"0,00","0,00","0,00","93,66","45,27",24568,61.0,"538,52",1329.0,17.5,,,,2023,8,18,70270,337,71295,1,248,2023.0,1,251
25977935,25977935-001,12 237 9097,1,1,906.0,2,,"217,62",0.0,"0,00","0,00","0,00","43,54","46,62",72766,47.0,"416,65",2014.0,,,,,2022,10,7,70270,2769,71295,1,12389,2022.0,1,166
27135682,27135682-001,00 000 3735,1,2,89.0,2,,149.87,0.0,0,0,0,4.37,4.24,21684,58.0,"38,16",2222.0,3.2,,,,2025,1,1,70270,945,71295,1,1005,2025.0,1,561
24041440,24041440-007,00 000 9806,0,2,0.0,2,42.0,"39,48",0.0,"0,00","0,00","0,00","0,00","0,00",23623,36.0,"0,00",7801.0,,2022.0,9.0,2.0,2022,9,2,70269,10996,71295,1,9850,2013.0,1,799
26873129,26873129-001,00 000 2115,1,2,369.0,1,,"436,26",0.0,"0,00","0,00","0,00","74,80","36,38",25980,54.0,"431,07",8212.0,168.0,,,,2024,3,27,70270,159,71296,2,9755,2024.0,1,12
25982967,25982967-001,85 670 3833,0,1,731.0,2,31.0,"165,28",0.0,"0,00","0,00","0,00","31,35","33,48",99427,63.0,"300,86",1726.0,39.0,2025.0,1.0,1.0,2023,1,1,70270,1934,71295,1,1618,2023.0,1,711
25342468,25342468-002,00 000 8399,0,1,558.0,2,31.0,"1.201,23",0.0,"0,00","0,00","0,00","174,15","188,81",48431,89.0,"1.703,08",1480.0,,2025.0,1.0,1.0,2023,6,23,70270,2262,71295,1,10392,2020.0,2,172
25697637,25697637-002,00 000 3735,1,2,914.0,2,,"513,94",0.0,"0,00","0,00","0,00","150,42","137,82",23554,42.0,"1.283,92",5013.0,30.25,,,,2022,9,29,70270,236,71296,2,627,2021.0,1,327
25500213,25500213-003,00 000 1362,1,2,820.0,4,,"355,22",1.0,"1.866,86","1.866,86","1.998,44","89,02","59,32",2763,24.0,"760,67",600.0,168.711,,,,2023,1,1,70270,1964,71295,1,14576,2021.0,1,285
26431731,26431731-001,00 000 1357,0,3,123.0,4,,"156,18",0.0,"0,00","0,00","0,00","5,85","4,15",57632,39.0,"52,93",8566.0,155.0,2024.0,5.0,3.0,2024,1,1,70270,7888,71296,2,4129,2024.0,1,333
26029092,26029092-001,00 000 2715,0,1,730.0,2,998.0,"0,00",0.0,"0,00","0,00","0,00","81,73","87,40",99087,76.0,"785,74",1329.0,77.0,2024.0,12.0,31.0,2023,1,1,70270,1064,71295,1,5012,2023.0,1,712
26254794,26254794-001,00 000 3470,1,3,639.0,2,,"105,17",0.0,"0,00","0,00","0,00","16,59","16,61",12205,60.0,"158,69",7100.0,,,,,2023,7,1,70270,572,71295,1,9167,2023.0,1,197
25915112,25915112-001,00 000 1357,0,3,731.0,4,,"211,12",0.0,"0,00","0,00","0,00","73,58","47,11",83646,31.0,"602,03",603.0,272.0,2024.0,6.0,21.0,2022,6,21,70270,2668,71295,1,7822,2022.0,1,24
26534796,26534796-002,00 000 8257,0,3,363.0,2,312.0,"12,85",0.0,"0,00","0,00","0,00","1,30","1,32",19205,54.0,"12,74",6115.0,,2025.0,1.0,1.0,2024,1,4,70270,1205,71295,1,540,2024.0,1,256
26336177,26336177-001,00 000 1369,1,2,455.0,4,,"212,66",0.0,"0,00","0,00","0,00","27,72","18,64",59514,70.0,"242,80",8004.0,133.141,,,,2024,1,1,70270,4072,71295,1,4113,2024.0,1,279
26867275,26867275-001,00 000 1362,1,2,369.0,4,,"458,98",0.0,"0,00","0,00","0,00","65,35","43,77",65474,26.0,"570,37",8212.0,42.0,,,,2024,3,27,70270,2734,71295,1,2540,2024.0,1,651
23924132,23924132-002,00 000 1646,1,2,89.0,1,,113.98,0.0,0,0,0,4.94,2.4,24782,40.0,"28,50",1329.0,184.0,,,,2025,1,1,70270,403,71295,1,287,2013.0,1,198
26094065,26094065-001,00 000 8399,0,1,756.0,2,31.0,"688,88",0.0,"0,00","0,00","0,00","133,23","142,18",65589,23.0,"1.276,72",1480.0,,2025.0,1.0,1.0,2022,12,7,70270,2794,71295,1,2604,2022.0,2,482
26926221,26926221-001,00 000 1366,0,2,282.0,4,,"19,60",0.0,"0,00","0,00","0,00","1,67","1,17",17268,42.0,"15,14",900.0,,2025.0,3.0,1.0,2024,5,23,70270,1419,71295,1,1069,2024.0,1,0
26953017,26953017-001,00 000 1357,0,3,0.0,4,,"86,84",0.0,"0,00","0,00","0,00","0,00","0,00",24782,62.0,"0,00",603.0,105.0,2024.0,7.0,25.0,2024,7,25,70270,403,71295,1,287,2024.0,1,681
25967417,25967417-001,76 364 0001,1,2,912.0,2,,"179,00",0.0,"0,00","0,00","0,00","44,99","41,33",51379,61.0,"385,15",5984.0,32.0,,,,2022,10,1,70270,1215,71296,2,10674,2022.0,1,209
26170221,26170221-001,00 000 3200,1,1,760.0,2,,"490,12",0.0,"0,00","0,00","0,00","90,46","97,25",39418,61.0,"871,45",4136.0,159.0,,,,2023,3,2,70270,3012,71296,2,8433,2023.0,1,793
24846329,24846329-003,00 000 1357,1,2,598.0,4,,"225,32",0.0,"0,00","0,00","0,00","41,50","27,76",84378,51.0,"358,27",3003.0,135.0,,,,2023,8,11,70270,6599,71295,1,6706,2016.0,1,616
27241374,27241374-003,12 213 8001,0,3,0.0,2,563.0,38.74,0.0,0,0,0,0.0,0.0,97816,998.0,"0,00",1958.0,,2025.0,3.0,1.0,2025,3,1,70271,1096,71298,4,2741,2025.0,1,0
26156036,26156036-001,12 229 7001,1,2,781.0,2,,"240,69",0.0,"0,00","0,00","0,00","45,77","42,32",80807,40.0,"394,78",5.0,66.0,,,,2023,2,9,70270,1041,71296,2,8631,2023.0,1,1584
26372104,26372104-001,00 000 8173,0,1,395.0,2,36.0,"624,40",0.0,"0,00","0,00","0,00","63,11","71,18",51105,998.0,"644,33",8566.0,,2025.0,1.0,30.0,2024,1,1,70270,1104,71298,4,3726,2024.0,1,1640
26576358,26576358-001,00 000 9602,0,2,318.0,2,36.0,"1.115,32",0.0,"0,00","0,00","0,00","131,39","124,57",57290,34.0,"1.179,29",35.0,228.0,2025.0,1.0,3.0,2024,2,20,70270,1818,71295,1,4072,2024.0,1,23
26935901,26935901-001,00 000 1366,0,2,274.0,4,,"19,60",0.0,"0,00","0,00","0,00","1,63","1,14",55276,41.0,"14,75",2115.0,,2025.0,3.0,1.0,2024,5,31,70270,4028,71295,1,4058,2024.0,1,0
25778513,25778513-011,00 000 1614,1,2,390.0,1,,"156,82",0.0,"0,00","0,00","0,00","25,98","12,64",25581,998.0,"149,75",603.0,100.0,,,,2024,3,6,70271,185,71297,3,145,2022.0,1,487
26252202,26252202-002,00 000 0834,0,3,365.0,1,999.0,"24,80",0.0,"0,00","0,00","0,00","4,78","2,12",24536,18.0,"24,80",157.0,,2025.0,3.0,1.0,2024,3,1,70270,6131,71295,1,161,2023.0,1,0
25868991,25868991-001,00 000 1357,0,2,23.0,4,,"138,07",0.0,"0,00","0,00","0,00","1,12","0,64",12459,61.0,"8,44",603.0,136.0,2022.0,8.0,12.0,2022,7,20,70270,572,71295,1,8679,2022.0,1,261
26368126,26368126-001,00 000 3010,1,2,455.0,1,,"379,14",0.0,"0,00","0,00","0,00","76,89","37,40",49577,29.0,"443,05",603.0,238.701,,,,2024,1,1,70270,4907,71296,2,5093,2024.0,1,24
26464419,26464419-001,00 000 6813,1,2,455.0,2,,"368,55",0.0,"0,00","0,00","0,00","49,17","46,85",76275,77.0,"438,92",9101.0,,,,,2024,1,1,70270,1877,71296,2,1556,2024.0,1,532
